time;V(/VOUT);V(Net-_D1-K_);
1.88117;3.61405;1.71608;
1.88127;3.6132;1.71526;
1.88137;3.61405;1.71608;
1.88147;3.6132;1.71526;
1.88157;3.61405;1.71608;
1.88167;3.6132;1.71526;
1.88177;3.61405;1.71608;
1.88187;3.6132;1.71526;
1.88197;3.61405;1.71608;
1.88207;3.6132;1.71526;
1.88217;3.61405;1.71608;
1.88227;3.6132;1.71526;
1.88237;3.61405;1.71608;
1.88247;3.6132;1.71526;
1.88257;3.61405;1.71608;
1.88267;3.6132;1.71526;
1.88277;3.61405;1.71608;
1.88287;3.6132;1.71526;
1.88297;3.61405;1.71608;
1.88307;3.6132;1.71526;
1.88317;3.61405;1.71608;
1.88327;3.6132;1.71526;
1.88337;3.61405;1.71608;
1.88347;3.6132;1.71526;
1.88357;3.61405;1.71608;
1.88367;3.6132;1.71526;
1.88377;3.61405;1.71608;
1.88387;3.6132;1.71526;
1.88397;3.61405;1.71608;
1.88407;3.6132;1.71526;
1.88417;3.61405;1.71608;
1.88427;3.6132;1.71526;
1.88437;3.61405;1.71608;
1.88447;3.6132;1.71526;
1.88457;3.61405;1.71608;
1.88467;3.6132;1.71526;
1.88477;3.61405;1.71608;
1.88487;3.6132;1.71526;
1.88497;3.61405;1.71608;
1.88507;3.6132;1.71526;
1.88517;3.61405;1.71608;
1.88527;3.6132;1.71526;
1.88537;3.61405;1.71608;
1.88547;3.6132;1.71526;
1.88557;3.61405;1.71608;
1.88567;3.6132;1.71526;
1.88577;3.61405;1.71608;
1.88587;3.6132;1.71526;
1.88597;3.61405;1.71608;
1.88607;3.6132;1.71526;
1.88617;3.61405;1.71608;
1.88627;3.6132;1.71526;
1.88637;3.61405;1.71608;
1.88647;3.6132;1.71526;
1.88657;3.61405;1.71608;
1.88667;3.6132;1.71526;
1.88677;3.61405;1.71608;
1.88687;3.6132;1.71526;
1.88697;3.61405;1.71608;
1.88707;3.6132;1.71526;
1.88717;3.61405;1.71608;
1.88727;3.6132;1.71526;
1.88737;3.61405;1.71608;
1.88747;3.6132;1.71526;
1.88757;3.61405;1.71608;
1.88767;3.6132;1.71526;
1.88777;3.61405;1.71608;
1.88787;3.6132;1.71526;
1.88797;3.61405;1.71608;
1.88807;3.6132;1.71526;
1.88817;3.61405;1.71608;
1.88827;3.6132;1.71526;
1.88837;3.61405;1.71608;
1.88847;3.6132;1.71526;
1.88857;3.61405;1.71608;
1.88867;3.6132;1.71526;
1.88877;3.61405;1.71608;
1.88887;3.6132;1.71526;
1.88897;3.61405;1.71608;
1.88907;3.6132;1.71526;
1.88917;3.61405;1.71608;
1.88927;3.6132;1.71526;
1.88937;3.61405;1.71608;
1.88947;3.6132;1.71526;
1.88957;3.61405;1.71608;
1.88967;3.6132;1.71526;
1.88977;3.61405;1.71608;
1.88987;3.6132;1.71526;
1.88997;3.61405;1.71608;
1.89007;3.6132;1.71526;
1.89017;3.61405;1.71608;
1.89027;3.6132;1.71526;
1.89037;3.61405;1.71608;
1.89047;3.6132;1.71526;
1.89057;3.61405;1.71608;
1.89067;3.6132;1.71526;
1.89077;3.61405;1.71608;
1.89087;3.6132;1.71526;
1.89097;3.61405;1.71608;
1.89107;3.6132;1.71526;
1.89117;3.61405;1.71608;
1.89127;3.6132;1.71526;
1.89137;3.61405;1.71608;
1.89147;3.6132;1.71526;
1.89157;3.61405;1.71608;
1.89167;3.6132;1.71526;
1.89177;3.61405;1.71608;
1.89187;3.6132;1.71526;
1.89197;3.61405;1.71608;
1.89207;3.6132;1.71526;
1.89217;3.61405;1.71608;
1.89227;3.6132;1.71526;
1.89237;3.61405;1.71608;
1.89247;3.6132;1.71526;
1.89257;3.61405;1.71608;
1.89267;3.6132;1.71526;
1.89277;3.61405;1.71608;
1.89287;3.6132;1.71526;
1.89297;3.61405;1.71608;
1.89307;3.6132;1.71526;
1.89317;3.61405;1.71608;
1.89327;3.6132;1.71526;
1.89337;3.61405;1.71608;
1.89347;3.6132;1.71526;
1.89357;3.61405;1.71608;
1.89367;3.6132;1.71526;
1.89377;3.61405;1.71608;
1.89387;3.6132;1.71526;
1.89397;3.61405;1.71608;
1.89407;3.6132;1.71526;
1.89417;3.61405;1.71608;
1.89427;3.6132;1.71526;
1.89437;3.61405;1.71608;
1.89447;3.6132;1.71526;
1.89457;3.61405;1.71608;
1.89467;3.6132;1.71526;
1.89477;3.61405;1.71608;
1.89487;3.6132;1.71526;
1.89497;3.61405;1.71608;
1.89507;3.6132;1.71526;
1.89517;3.61405;1.71608;
1.89527;3.6132;1.71526;
1.89537;3.61405;1.71607;
1.89547;3.6132;1.71526;
1.89557;3.61405;1.71607;
1.89567;3.6132;1.71526;
1.89577;3.61405;1.71607;
1.89587;3.6132;1.71526;
1.89597;3.61405;1.71607;
1.89607;3.6132;1.71526;
1.89617;3.61405;1.71607;
1.89627;3.6132;1.71526;
1.89637;3.61405;1.71607;
1.89647;3.6132;1.71526;
1.89657;3.61405;1.71607;
1.89667;3.6132;1.71526;
1.89677;3.61405;1.71607;
1.89687;3.6132;1.71526;
1.89697;3.61405;1.71607;
1.89707;3.6132;1.71526;
1.89717;3.61405;1.71607;
1.89727;3.6132;1.71526;
1.89737;3.61405;1.71607;
1.89747;3.6132;1.71526;
1.89757;3.61405;1.71607;
1.89767;3.6132;1.71526;
1.89777;3.61405;1.71607;
1.89787;3.6132;1.71526;
1.89797;3.61405;1.71607;
1.89807;3.6132;1.71526;
1.89817;3.61405;1.71607;
1.89827;3.6132;1.71526;
1.89837;3.61405;1.71607;
1.89847;3.6132;1.71526;
1.89857;3.61405;1.71607;
1.89867;3.6132;1.71526;
1.89877;3.61405;1.71607;
1.89887;3.6132;1.71526;
1.89897;3.61405;1.71607;
1.89907;3.6132;1.71526;
1.89917;3.61405;1.71607;
1.89927;3.6132;1.71526;
1.89937;3.61405;1.71607;
1.89947;3.6132;1.71526;
1.89957;3.61405;1.71607;
1.89967;3.6132;1.71526;
1.89977;3.61405;1.71607;
1.89987;3.6132;1.71526;
1.89997;3.61405;1.71607;
1.90007;3.6132;1.71526;
1.90017;3.61405;1.71607;
1.90027;3.6132;1.71526;
1.90037;3.61405;1.71607;
1.90047;3.6132;1.71526;
1.90057;3.61405;1.71607;
1.90067;3.6132;1.71526;
1.90077;3.61405;1.71607;
1.90087;3.6132;1.71526;
1.90097;3.61405;1.71607;
1.90107;3.6132;1.71526;
1.90117;3.61405;1.71607;
1.90127;3.6132;1.71526;
1.90137;3.61405;1.71607;
1.90147;3.6132;1.71526;
1.90157;3.61405;1.71607;
1.90167;3.6132;1.71526;
1.90177;3.61405;1.71607;
1.90187;3.6132;1.71526;
1.90197;3.61405;1.71607;
1.90207;3.6132;1.71526;
1.90217;3.61405;1.71607;
1.90227;3.6132;1.71526;
1.90237;3.61405;1.71607;
1.90247;3.6132;1.71526;
1.90257;3.61405;1.71607;
1.90267;3.6132;1.71526;
1.90277;3.61405;1.71607;
1.90287;3.6132;1.71526;
1.90297;3.61405;1.71607;
1.90307;3.6132;1.71526;
1.90317;3.61405;1.71607;
1.90327;3.6132;1.71526;
1.90337;3.61405;1.71607;
1.90347;3.6132;1.71526;
1.90357;3.61405;1.71607;
1.90367;3.6132;1.71526;
1.90377;3.61405;1.71607;
1.90387;3.6132;1.71526;
1.90397;3.61405;1.71607;
1.90407;3.6132;1.71526;
1.90417;3.61405;1.71607;
1.90427;3.6132;1.71526;
1.90437;3.61405;1.71607;
1.90447;3.6132;1.71526;
1.90457;3.61405;1.71607;
1.90467;3.6132;1.71526;
1.90477;3.61405;1.71607;
1.90487;3.6132;1.71526;
1.90497;3.61405;1.71607;
1.90507;3.6132;1.71526;
1.90517;3.61405;1.71607;
1.90527;3.6132;1.71526;
1.90537;3.61405;1.71607;
1.90547;3.6132;1.71526;
1.90557;3.61405;1.71607;
1.90567;3.6132;1.71526;
1.90577;3.61405;1.71607;
1.90587;3.6132;1.71526;
1.90597;3.61405;1.71607;
1.90607;3.6132;1.71526;
1.90617;3.61405;1.71607;
1.90627;3.6132;1.71526;
1.90637;3.61405;1.71607;
1.90647;3.6132;1.71526;
1.90657;3.61405;1.71607;
1.90667;3.6132;1.71526;
1.90677;3.61405;1.71607;
1.90687;3.6132;1.71526;
1.90697;3.61405;1.71607;
1.90707;3.6132;1.71526;
1.90717;3.61405;1.71607;
1.90727;3.6132;1.71526;
1.90737;3.61405;1.71607;
1.90747;3.6132;1.71526;
1.90757;3.61405;1.71607;
1.90767;3.6132;1.71526;
1.90777;3.61405;1.71607;
1.90787;3.6132;1.71526;
1.90797;3.61405;1.71607;
1.90807;3.6132;1.71526;
1.90817;3.61405;1.71607;
1.90827;3.6132;1.71526;
1.90837;3.61405;1.71607;
1.90847;3.6132;1.71526;
1.90857;3.61405;1.71607;
1.90867;3.6132;1.71526;
1.90877;3.61405;1.71607;
1.90887;3.6132;1.71526;
1.90897;3.61405;1.71607;
1.90907;3.6132;1.71526;
1.90917;3.61405;1.71607;
1.90927;3.6132;1.71526;
1.90937;3.61405;1.71607;
1.90947;3.6132;1.71526;
1.90957;3.61405;1.71607;
1.90967;3.6132;1.71526;
1.90977;3.61405;1.71607;
1.90987;3.6132;1.71526;
1.90997;3.61405;1.71607;
1.91007;3.6132;1.71526;
1.91017;3.61405;1.71607;
1.91027;3.6132;1.71526;
1.91037;3.61405;1.71607;
1.91047;3.6132;1.71526;
1.91057;3.61405;1.71607;
1.91067;3.6132;1.71526;
1.91077;3.61405;1.71607;
1.91087;3.6132;1.71526;
1.91097;3.61405;1.71607;
1.91107;3.6132;1.71526;
1.91117;3.61405;1.71607;
1.91127;3.6132;1.71526;
1.91137;3.61405;1.71607;
1.91147;3.6132;1.71526;
1.91157;3.61405;1.71607;
1.91167;3.6132;1.71526;
1.91177;3.61405;1.71607;
1.91187;3.6132;1.71527;
1.91197;3.61405;1.71607;
1.91207;3.6132;1.71527;
1.91217;3.61405;1.71607;
1.91227;3.6132;1.71527;
1.91237;3.61405;1.71607;
1.91247;3.6132;1.71527;
1.91257;3.61405;1.71607;
1.91267;3.6132;1.71527;
1.91277;3.61405;1.71607;
1.91287;3.6132;1.71527;
1.91297;3.61405;1.71607;
1.91307;3.6132;1.71527;
1.91317;3.61405;1.71607;
1.91327;3.6132;1.71527;
1.91337;3.61405;1.71607;
1.91347;3.6132;1.71527;
1.91357;3.61405;1.71607;
1.91367;3.6132;1.71527;
1.91377;3.61405;1.71607;
1.91387;3.6132;1.71527;
1.91397;3.61405;1.71607;
1.91407;3.6132;1.71527;
1.91417;3.61405;1.71607;
1.91427;3.6132;1.71527;
1.91437;3.61405;1.71607;
1.91447;3.6132;1.71527;
1.91457;3.61405;1.71607;
1.91467;3.6132;1.71527;
1.91477;3.61405;1.71607;
1.91487;3.6132;1.71527;
1.91497;3.61405;1.71607;
1.91507;3.6132;1.71527;
1.91517;3.61405;1.71607;
1.91527;3.6132;1.71527;
1.91537;3.61405;1.71607;
1.91547;3.6132;1.71527;
1.91557;3.61405;1.71607;
1.91567;3.6132;1.71527;
1.91577;3.61405;1.71607;
1.91587;3.6132;1.71527;
1.91597;3.61405;1.71607;
1.91607;3.6132;1.71527;
1.91617;3.61405;1.71607;
1.91627;3.6132;1.71527;
1.91637;3.61405;1.71607;
1.91647;3.6132;1.71527;
1.91657;3.61405;1.71607;
1.91667;3.6132;1.71527;
1.91677;3.61405;1.71607;
1.91687;3.6132;1.71527;
1.91697;3.61405;1.71607;
1.91707;3.6132;1.71527;
1.91717;3.61405;1.71607;
1.91727;3.6132;1.71527;
1.91737;3.61405;1.71607;
1.91747;3.6132;1.71527;
1.91757;3.61405;1.71607;
1.91767;3.6132;1.71527;
1.91777;3.61405;1.71607;
1.91787;3.6132;1.71527;
1.91797;3.61405;1.71607;
1.91807;3.6132;1.71527;
1.91817;3.61405;1.71607;
1.91827;3.6132;1.71527;
1.91837;3.61405;1.71607;
1.91847;3.6132;1.71527;
1.91857;3.61405;1.71607;
1.91867;3.6132;1.71527;
1.91877;3.61405;1.71607;
1.91887;3.6132;1.71527;
1.91897;3.61405;1.71607;
1.91907;3.6132;1.71527;
1.91917;3.61405;1.71607;
1.91927;3.6132;1.71527;
1.91937;3.61404;1.71607;
1.91947;3.6132;1.71527;
1.91957;3.61404;1.71607;
1.91967;3.6132;1.71527;
1.91977;3.61404;1.71607;
1.91987;3.6132;1.71527;
1.91997;3.61404;1.71607;
1.92007;3.6132;1.71527;
1.92017;3.61404;1.71607;
1.92027;3.6132;1.71527;
1.92037;3.61404;1.71607;
1.92047;3.6132;1.71527;
1.92057;3.61404;1.71607;
1.92067;3.6132;1.71527;
1.92077;3.61404;1.71607;
1.92087;3.6132;1.71527;
1.92097;3.61404;1.71607;
1.92107;3.6132;1.71527;
1.92117;3.61404;1.71607;
1.92127;3.6132;1.71527;
1.92137;3.61404;1.71607;
1.92147;3.6132;1.71527;
1.92157;3.61404;1.71607;
1.92167;3.6132;1.71527;
1.92177;3.61404;1.71607;
1.92187;3.6132;1.71527;
1.92197;3.61404;1.71607;
1.92207;3.6132;1.71527;
1.92217;3.61404;1.71607;
1.92227;3.6132;1.71527;
1.92237;3.61404;1.71607;
1.92247;3.6132;1.71527;
1.92257;3.61404;1.71607;
1.92267;3.6132;1.71527;
1.92277;3.61404;1.71607;
1.92287;3.6132;1.71527;
1.92297;3.61404;1.71607;
1.92307;3.6132;1.71527;
1.92317;3.61404;1.71607;
1.92327;3.6132;1.71527;
1.92337;3.61404;1.71607;
1.92347;3.6132;1.71527;
1.92357;3.61404;1.71607;
1.92367;3.6132;1.71527;
1.92377;3.61404;1.71607;
1.92387;3.6132;1.71527;
1.92397;3.61404;1.71607;
1.92407;3.6132;1.71527;
1.92417;3.61404;1.71607;
1.92427;3.6132;1.71527;
1.92437;3.61404;1.71607;
1.92447;3.6132;1.71527;
1.92457;3.61404;1.71607;
1.92467;3.6132;1.71527;
1.92477;3.61404;1.71607;
1.92487;3.6132;1.71527;
1.92497;3.61404;1.71607;
1.92507;3.6132;1.71527;
1.92517;3.61404;1.71607;
1.92527;3.6132;1.71527;
1.92537;3.61404;1.71607;
1.92547;3.6132;1.71527;
1.92557;3.61404;1.71607;
1.92567;3.6132;1.71527;
1.92577;3.61404;1.71607;
1.92587;3.6132;1.71527;
1.92597;3.61404;1.71607;
1.92607;3.6132;1.71527;
1.92617;3.61404;1.71607;
1.92627;3.6132;1.71527;
1.92637;3.61404;1.71607;
1.92647;3.6132;1.71527;
1.92657;3.61404;1.71607;
1.92667;3.6132;1.71527;
1.92677;3.61404;1.71607;
1.92687;3.6132;1.71527;
1.92697;3.61404;1.71607;
1.92707;3.6132;1.71527;
1.92717;3.61404;1.71607;
1.92727;3.6132;1.71527;
1.92737;3.61404;1.71607;
1.92747;3.6132;1.71527;
1.92757;3.61404;1.71607;
1.92767;3.6132;1.71527;
1.92777;3.61404;1.71607;
1.92787;3.6132;1.71527;
1.92797;3.61404;1.71607;
1.92807;3.6132;1.71527;
1.92817;3.61404;1.71607;
1.92827;3.6132;1.71527;
1.92837;3.61404;1.71607;
1.92847;3.6132;1.71527;
1.92857;3.61404;1.71607;
1.92867;3.6132;1.71527;
1.92877;3.61404;1.71607;
1.92887;3.6132;1.71527;
1.92897;3.61404;1.71607;
1.92907;3.6132;1.71527;
1.92917;3.61404;1.71607;
1.92927;3.6132;1.71527;
1.92937;3.61404;1.71607;
1.92947;3.6132;1.71527;
1.92957;3.61404;1.71607;
1.92967;3.6132;1.71527;
1.92977;3.61404;1.71607;
1.92987;3.6132;1.71527;
1.92997;3.61404;1.71607;
1.93007;3.6132;1.71527;
1.93017;3.61404;1.71607;
1.93027;3.6132;1.71527;
1.93037;3.61404;1.71607;
1.93047;3.6132;1.71527;
1.93057;3.61404;1.71607;
1.93067;3.6132;1.71527;
1.93077;3.61404;1.71607;
1.93087;3.6132;1.71527;
1.93097;3.61404;1.71607;
1.93107;3.6132;1.71527;
1.93117;3.61404;1.71607;
1.93127;3.6132;1.71527;
1.93137;3.61404;1.71607;
1.93147;3.6132;1.71527;
1.93157;3.61404;1.71607;
1.93167;3.6132;1.71527;
1.93177;3.61404;1.71607;
1.93187;3.6132;1.71527;
1.93197;3.61404;1.71607;
1.93207;3.6132;1.71527;
1.93217;3.61404;1.71607;
1.93227;3.6132;1.71527;
1.93237;3.61404;1.71607;
1.93247;3.6132;1.71527;
1.93257;3.61404;1.71607;
1.93267;3.6132;1.71527;
1.93277;3.61404;1.71607;
1.93287;3.6132;1.71527;
1.93297;3.61404;1.71607;
1.93307;3.6132;1.71527;
1.93317;3.61404;1.71607;
1.93327;3.6132;1.71527;
1.93337;3.61404;1.71607;
1.93347;3.6132;1.71527;
1.93357;3.61404;1.71607;
1.93367;3.6132;1.71527;
1.93377;3.61404;1.71607;
1.93387;3.6132;1.71527;
1.93397;3.61404;1.71607;
1.93407;3.6132;1.71527;
1.93417;3.61404;1.71607;
1.93427;3.6132;1.71527;
1.93437;3.61404;1.71607;
1.93447;3.6132;1.71527;
1.93457;3.61404;1.71607;
1.93467;3.6132;1.71527;
1.93477;3.61404;1.71607;
1.93487;3.61321;1.71527;
1.93497;3.61404;1.71607;
1.93507;3.61321;1.71527;
1.93517;3.61404;1.71607;
1.93527;3.61321;1.71527;
1.93537;3.61404;1.71607;
1.93547;3.61321;1.71527;
1.93557;3.61404;1.71607;
1.93567;3.61321;1.71527;
1.93577;3.61404;1.71607;
1.93587;3.61321;1.71527;
1.93597;3.61404;1.71607;
1.93607;3.61321;1.71527;
1.93617;3.61404;1.71607;
1.93627;3.61321;1.71527;
1.93637;3.61404;1.71607;
1.93647;3.61321;1.71527;
1.93657;3.61404;1.71607;
1.93667;3.61321;1.71527;
1.93677;3.61404;1.71607;
1.93687;3.61321;1.71527;
1.93697;3.61404;1.71607;
1.93707;3.61321;1.71527;
1.93717;3.61404;1.71607;
1.93727;3.61321;1.71527;
1.93737;3.61404;1.71607;
1.93747;3.61321;1.71527;
1.93757;3.61404;1.71607;
1.93767;3.61321;1.71527;
1.93777;3.61404;1.71607;
1.93787;3.61321;1.71527;
1.93797;3.61404;1.71607;
1.93807;3.61321;1.71527;
1.93817;3.61404;1.71607;
1.93827;3.61321;1.71527;
1.93837;3.61404;1.71607;
1.93847;3.61321;1.71527;
1.93857;3.61404;1.71607;
1.93867;3.61321;1.71527;
1.93877;3.61404;1.71607;
1.93887;3.61321;1.71527;
1.93897;3.61404;1.71607;
1.93907;3.61321;1.71527;
1.93917;3.61404;1.71607;
1.93927;3.61321;1.71527;
1.93937;3.61404;1.71607;
1.93947;3.61321;1.71527;
1.93957;3.61404;1.71607;
1.93967;3.61321;1.71527;
1.93977;3.61404;1.71607;
1.93987;3.61321;1.71527;
1.93997;3.61404;1.71607;
1.94007;3.61321;1.71527;
1.94017;3.61404;1.71607;
1.94027;3.61321;1.71527;
1.94037;3.61404;1.71607;
1.94047;3.61321;1.71527;
1.94057;3.61404;1.71607;
1.94067;3.61321;1.71527;
1.94077;3.61404;1.71607;
1.94087;3.61321;1.71527;
1.94097;3.61404;1.71607;
1.94107;3.61321;1.71527;
1.94117;3.61404;1.71607;
1.94127;3.61321;1.71527;
1.94137;3.61404;1.71607;
1.94147;3.61321;1.71527;
1.94157;3.61404;1.71607;
1.94167;3.61321;1.71527;
1.94177;3.61404;1.71607;
1.94187;3.61321;1.71527;
1.94197;3.61404;1.71607;
1.94207;3.61321;1.71527;
1.94217;3.61404;1.71607;
1.94227;3.61321;1.71527;
1.94237;3.61404;1.71607;
1.94247;3.61321;1.71527;
1.94257;3.61404;1.71607;
1.94267;3.61321;1.71527;
1.94277;3.61404;1.71607;
1.94287;3.61321;1.71527;
1.94297;3.61404;1.71607;
1.94307;3.61321;1.71527;
1.94317;3.61404;1.71607;
1.94327;3.61321;1.71527;
1.94337;3.61404;1.71607;
1.94347;3.61321;1.71527;
1.94357;3.61404;1.71607;
1.94367;3.61321;1.71527;
1.94377;3.61404;1.71607;
1.94387;3.61321;1.71527;
1.94397;3.61404;1.71607;
1.94407;3.61321;1.71527;
1.94417;3.61404;1.71607;
1.94427;3.61321;1.71527;
1.94437;3.61404;1.71607;
1.94447;3.61321;1.71527;
1.94457;3.61404;1.71607;
1.94467;3.61321;1.71527;
1.94477;3.61404;1.71607;
1.94487;3.61321;1.71527;
1.94497;3.61404;1.71607;
1.94507;3.61321;1.71527;
1.94517;3.61404;1.71607;
1.94527;3.61321;1.71527;
1.94537;3.61404;1.71607;
1.94547;3.61321;1.71527;
1.94557;3.61404;1.71607;
1.94567;3.61321;1.71527;
1.94577;3.61404;1.71607;
1.94587;3.61321;1.71527;
1.94597;3.61404;1.71607;
1.94607;3.61321;1.71527;
1.94617;3.61404;1.71607;
1.94627;3.61321;1.71527;
1.94637;3.61404;1.71607;
1.94647;3.61321;1.71527;
1.94657;3.61404;1.71607;
1.94667;3.61321;1.71527;
1.94677;3.61404;1.71607;
1.94687;3.61321;1.71527;
1.94697;3.61404;1.71607;
1.94707;3.61321;1.71527;
1.94717;3.61404;1.71607;
1.94727;3.61321;1.71527;
1.94737;3.61404;1.71607;
1.94747;3.61321;1.71527;
1.94757;3.61404;1.71607;
1.94767;3.61321;1.71527;
1.94777;3.61404;1.71607;
1.94787;3.61321;1.71527;
1.94797;3.61404;1.71607;
1.94807;3.61321;1.71527;
1.94817;3.61404;1.71607;
1.94827;3.61321;1.71527;
1.94837;3.61404;1.71607;
1.94847;3.61321;1.71527;
1.94857;3.61404;1.71607;
1.94867;3.61321;1.71527;
1.94877;3.61404;1.71607;
1.94887;3.61321;1.71527;
1.94897;3.61404;1.71607;
1.94907;3.61321;1.71527;
1.94917;3.61404;1.71607;
1.94927;3.61321;1.71527;
1.94937;3.61404;1.71607;
1.94947;3.61321;1.71527;
1.94957;3.61404;1.71607;
1.94967;3.61321;1.71527;
1.94977;3.61404;1.71607;
1.94987;3.61321;1.71527;
1.94997;3.61404;1.71607;
1.95007;3.61321;1.71527;
1.95017;3.61404;1.71607;
1.95027;3.61321;1.71527;
1.95037;3.61404;1.71607;
1.95047;3.61321;1.71527;
1.95057;3.61404;1.71607;
1.95067;3.61321;1.71527;
1.95077;3.61404;1.71607;
1.95087;3.61321;1.71527;
1.95097;3.61404;1.71607;
1.95107;3.61321;1.71527;
1.95117;3.61404;1.71607;
1.95127;3.61321;1.71527;
1.95137;3.61404;1.71607;
1.95147;3.61321;1.71527;
1.95157;3.61404;1.71607;
1.95167;3.61321;1.71527;
1.95177;3.61404;1.71607;
1.95187;3.61321;1.71527;
1.95197;3.61404;1.71607;
1.95207;3.61321;1.71527;
1.95217;3.61404;1.71607;
1.95227;3.61321;1.71527;
1.95237;3.61404;1.71607;
1.95247;3.61321;1.71527;
1.95257;3.61404;1.71607;
1.95267;3.61321;1.71527;
1.95277;3.61404;1.71607;
1.95287;3.61321;1.71527;
1.95297;3.61404;1.71607;
1.95307;3.61321;1.71527;
1.95317;3.61404;1.71607;
1.95327;3.61321;1.71527;
1.95337;3.61404;1.71607;
1.95347;3.61321;1.71527;
1.95357;3.61404;1.71607;
1.95367;3.61321;1.71527;
1.95377;3.61404;1.71607;
1.95387;3.61321;1.71527;
1.95397;3.61404;1.71607;
1.95407;3.61321;1.71527;
1.95417;3.61404;1.71607;
1.95427;3.61321;1.71527;
1.95437;3.61404;1.71607;
1.95447;3.61321;1.71527;
1.95457;3.61404;1.71607;
1.95467;3.61321;1.71527;
1.95477;3.61404;1.71607;
1.95487;3.61321;1.71527;
1.95497;3.61404;1.71607;
1.95507;3.61321;1.71527;
1.95517;3.61404;1.71607;
1.95527;3.61321;1.71527;
1.95537;3.61404;1.71607;
1.95547;3.61321;1.71527;
1.95557;3.61404;1.71607;
1.95567;3.61321;1.71527;
1.95577;3.61404;1.71607;
1.95587;3.61321;1.71527;
1.95597;3.61404;1.71607;
1.95607;3.61321;1.71527;
1.95617;3.61404;1.71607;
1.95627;3.61321;1.71527;
1.95637;3.61404;1.71607;
1.95647;3.61321;1.71527;
1.95657;3.61404;1.71607;
1.95667;3.61321;1.71527;
1.95677;3.61404;1.71607;
1.95687;3.61321;1.71527;
1.95697;3.61404;1.71607;
1.95707;3.61321;1.71527;
1.95717;3.61404;1.71607;
1.95727;3.61321;1.71527;
1.95737;3.61404;1.71607;
1.95747;3.61321;1.71527;
1.95757;3.61404;1.71607;
1.95767;3.61321;1.71527;
1.95777;3.61404;1.71607;
1.95787;3.61321;1.71527;
1.95797;3.61404;1.71607;
1.95807;3.61321;1.71527;
1.95817;3.61404;1.71607;
1.95827;3.61321;1.71527;
1.95837;3.61404;1.71607;
1.95847;3.61321;1.71527;
1.95857;3.61404;1.71607;
1.95867;3.61321;1.71527;
1.95877;3.61404;1.71607;
1.95887;3.61321;1.71527;
1.95897;3.61404;1.71607;
1.95907;3.61321;1.71527;
1.95917;3.61404;1.71607;
1.95927;3.61321;1.71527;
1.95937;3.61404;1.71607;
1.95947;3.61321;1.71527;
1.95957;3.61404;1.71607;
1.95967;3.61321;1.71527;
1.95977;3.61404;1.71607;
1.95987;3.61321;1.71527;
1.95997;3.61404;1.71607;
1.96007;3.61321;1.71527;
1.96017;3.61404;1.71607;
1.96027;3.61321;1.71527;
1.96037;3.61404;1.71607;
1.96047;3.61321;1.71527;
1.96057;3.61404;1.71607;
1.96067;3.61321;1.71527;
1.96077;3.61404;1.71607;
1.96087;3.61321;1.71527;
1.96097;3.61404;1.71607;
1.96107;3.61321;1.71527;
1.96117;3.61404;1.71607;
1.96127;3.61321;1.71527;
1.96137;3.61404;1.71607;
1.96147;3.61321;1.71527;
1.96157;3.61404;1.71607;
1.96167;3.61321;1.71527;
1.96177;3.61404;1.71607;
1.96187;3.61321;1.71527;
1.96197;3.61404;1.71607;
1.96207;3.61321;1.71527;
1.96217;3.61404;1.71607;
1.96227;3.61321;1.71527;
1.96237;3.61404;1.71607;
1.96247;3.61321;1.71527;
1.96257;3.61404;1.71607;
1.96267;3.61321;1.71527;
1.96277;3.61404;1.71607;
1.96287;3.61321;1.71527;
1.96297;3.61404;1.71607;
1.96307;3.61321;1.71527;
1.96317;3.61404;1.71607;
1.96327;3.61321;1.71527;
1.96337;3.61404;1.71607;
1.96347;3.61321;1.71527;
1.96357;3.61404;1.71607;
1.96367;3.61321;1.71527;
1.96377;3.61404;1.71607;
1.96387;3.61321;1.71527;
1.96397;3.61404;1.71607;
1.96407;3.61321;1.71527;
1.96417;3.61404;1.71607;
1.96427;3.61321;1.71527;
1.96437;3.61404;1.71607;
1.96447;3.61321;1.71527;
1.96457;3.61404;1.71607;
1.96467;3.61321;1.71527;
1.96477;3.61404;1.71607;
1.96487;3.61321;1.71527;
1.96497;3.61404;1.71607;
1.96507;3.61321;1.71527;
1.96517;3.61404;1.71607;
1.96527;3.61321;1.71527;
1.96537;3.61404;1.71607;
1.96547;3.61321;1.71527;
1.96557;3.61404;1.71607;
1.96567;3.61321;1.71527;
1.96577;3.61404;1.71607;
1.96587;3.61321;1.71527;
1.96597;3.61404;1.71607;
1.96607;3.61321;1.71527;
1.96617;3.61404;1.71607;
1.96627;3.61321;1.71527;
1.96637;3.61404;1.71607;
1.96647;3.61321;1.71527;
1.96657;3.61404;1.71607;
1.96667;3.61321;1.71527;
1.96677;3.61404;1.71607;
1.96687;3.61321;1.71527;
1.96697;3.61404;1.71607;
1.96707;3.61321;1.71527;
1.96717;3.61404;1.71607;
1.96727;3.61321;1.71527;
1.96737;3.61404;1.71607;
1.96747;3.61321;1.71527;
1.96757;3.61404;1.71607;
1.96767;3.61321;1.71527;
1.96777;3.61404;1.71607;
1.96787;3.61321;1.71527;
1.96797;3.61404;1.71607;
1.96807;3.61321;1.71527;
1.96817;3.61404;1.71607;
1.96827;3.61321;1.71527;
1.96837;3.61404;1.71607;
