time;I(D1);P(R3);V(/VOUT);V(Net-_D1-K_);
0.78981;7.66645e-15;1.93955e-26;0.00766629;2.52993e-12;
0.78991;7.72894e-15;1.9713e-26;0.00772878;2.55055e-12;
0.79001;7.66643e-15;1.93955e-26;0.00766627;2.52992e-12;
0.79011;7.72895e-15;1.97131e-26;0.00772879;2.55055e-12;
0.79021;7.66641e-15;1.93954e-26;0.00766625;2.52992e-12;
0.79031;7.72897e-15;1.97132e-26;0.00772881;2.55056e-12;
0.79041;7.66639e-15;1.93953e-26;0.00766623;2.52991e-12;
0.79051;7.72899e-15;1.97133e-26;0.00772882;2.55057e-12;
0.79061;7.66638e-15;1.93952e-26;0.00766622;2.5299e-12;
0.79071;7.729e-15;1.97134e-26;0.00772884;2.55057e-12;
0.79081;7.66636e-15;1.93951e-26;0.0076662;2.5299e-12;
0.79091;7.72902e-15;1.97134e-26;0.00772886;2.55058e-12;
0.79101;7.66634e-15;1.9395e-26;0.00766618;2.52989e-12;
0.79111;7.72903e-15;1.97135e-26;0.00772887;2.55058e-12;
0.79121;7.66632e-15;1.93949e-26;0.00766616;2.52989e-12;
0.79131;7.72905e-15;1.97136e-26;0.00772889;2.55059e-12;
0.79141;7.66631e-15;1.93948e-26;0.00766615;2.52988e-12;
0.79151;7.72907e-15;1.97137e-26;0.00772891;2.55059e-12;
0.79161;7.66629e-15;1.93947e-26;0.00766613;2.52987e-12;
0.79171;7.72908e-15;1.97138e-26;0.00772892;2.5506e-12;
0.79181;7.66627e-15;1.93947e-26;0.00766611;2.52987e-12;
0.79191;7.7291e-15;1.97139e-26;0.00772894;2.5506e-12;
0.79201;7.66625e-15;1.93946e-26;0.00766609;2.52986e-12;
0.79211;7.72911e-15;1.97139e-26;0.00772895;2.55061e-12;
0.79221;7.66624e-15;1.93945e-26;0.00766608;2.52986e-12;
0.79231;7.72913e-15;1.9714e-26;0.00772897;2.55061e-12;
0.79241;7.66622e-15;1.93944e-26;0.00766606;2.52985e-12;
0.79251;7.72915e-15;1.97141e-26;0.00772899;2.55062e-12;
0.79261;7.6662e-15;1.93943e-26;0.00766604;2.52985e-12;
0.79271;7.72916e-15;1.97142e-26;0.007729;2.55062e-12;
0.79281;7.66618e-15;1.93942e-26;0.00766602;2.52984e-12;
0.79291;7.72918e-15;1.97143e-26;0.00772902;2.55063e-12;
0.79301;7.66617e-15;1.93941e-26;0.00766601;2.52983e-12;
0.79311;7.7292e-15;1.97143e-26;0.00772903;2.55063e-12;
0.79321;7.66615e-15;1.9394e-26;0.00766599;2.52983e-12;
0.79331;7.72921e-15;1.97144e-26;0.00772905;2.55064e-12;
0.79341;7.66613e-15;1.9394e-26;0.00766597;2.52982e-12;
0.79351;7.72923e-15;1.97145e-26;0.00772907;2.55064e-12;
0.79361;7.66611e-15;1.93939e-26;0.00766595;2.52982e-12;
0.79371;7.72924e-15;1.97146e-26;0.00772908;2.55065e-12;
0.79381;7.6661e-15;1.93938e-26;0.00766594;2.52981e-12;
0.79391;7.72926e-15;1.97147e-26;0.0077291;2.55066e-12;
0.79401;7.66608e-15;1.93937e-26;0.00766592;2.52981e-12;
0.79411;7.72927e-15;1.97148e-26;0.00772911;2.55066e-12;
0.79421;7.66606e-15;1.93936e-26;0.0076659;2.5298e-12;
0.79431;7.72929e-15;1.97148e-26;0.00772913;2.55067e-12;
0.79441;7.66605e-15;1.93935e-26;0.00766589;2.52979e-12;
0.79451;7.72931e-15;1.97149e-26;0.00772915;2.55067e-12;
0.79461;7.66603e-15;1.93934e-26;0.00766587;2.52979e-12;
0.79471;7.72932e-15;1.9715e-26;0.00772916;2.55068e-12;
0.79481;7.66601e-15;1.93933e-26;0.00766585;2.52978e-12;
0.79491;7.72934e-15;1.97151e-26;0.00772918;2.55068e-12;
0.79501;7.66599e-15;1.93933e-26;0.00766583;2.52978e-12;
0.79511;7.72935e-15;1.97152e-26;0.00772919;2.55069e-12;
0.79521;7.66598e-15;1.93932e-26;0.00766582;2.52977e-12;
0.79531;7.72937e-15;1.97152e-26;0.00772921;2.55069e-12;
0.79541;7.66596e-15;1.93931e-26;0.0076658;2.52977e-12;
0.79551;7.72939e-15;1.97153e-26;0.00772922;2.5507e-12;
0.79561;7.66594e-15;1.9393e-26;0.00766578;2.52976e-12;
0.79571;7.7294e-15;1.97154e-26;0.00772924;2.5507e-12;
0.79581;7.66593e-15;1.93929e-26;0.00766577;2.52976e-12;
0.79591;7.72942e-15;1.97155e-26;0.00772926;2.55071e-12;
0.79601;7.66591e-15;1.93928e-26;0.00766575;2.52975e-12;
0.79611;7.72943e-15;1.97156e-26;0.00772927;2.55071e-12;
0.79621;7.66589e-15;1.93927e-26;0.00766573;2.52974e-12;
0.79631;7.72945e-15;1.97156e-26;0.00772929;2.55072e-12;
0.79641;7.66587e-15;1.93927e-26;0.00766571;2.52974e-12;
0.79651;7.72946e-15;1.97157e-26;0.0077293;2.55072e-12;
0.79661;7.66586e-15;1.93926e-26;0.0076657;2.52973e-12;
0.79671;7.72948e-15;1.97158e-26;0.00772932;2.55073e-12;
0.79681;7.66584e-15;1.93925e-26;0.00766568;2.52973e-12;
0.79691;7.7295e-15;1.97159e-26;0.00772933;2.55073e-12;
0.79701;7.66582e-15;1.93924e-26;0.00766566;2.52972e-12;
0.79711;7.72951e-15;1.9716e-26;0.00772935;2.55074e-12;
0.79721;7.66581e-15;1.93923e-26;0.00766565;2.52972e-12;
0.79731;7.72953e-15;1.9716e-26;0.00772937;2.55074e-12;
0.79741;7.66579e-15;1.93922e-26;0.00766563;2.52971e-12;
0.79751;7.72954e-15;1.97161e-26;0.00772938;2.55075e-12;
0.79761;7.66577e-15;1.93921e-26;0.00766561;2.52971e-12;
0.79771;7.72956e-15;1.97162e-26;0.0077294;2.55075e-12;
0.79781;7.66576e-15;1.93921e-26;0.0076656;2.5297e-12;
0.79791;7.72957e-15;1.97163e-26;0.00772941;2.55076e-12;
0.79801;7.66574e-15;1.9392e-26;0.00766558;2.52969e-12;
0.79811;7.72959e-15;1.97164e-26;0.00772943;2.55076e-12;
0.79821;7.66572e-15;1.93919e-26;0.00766556;2.52969e-12;
0.79831;7.7296e-15;1.97164e-26;0.00772944;2.55077e-12;
0.79841;7.66571e-15;1.93918e-26;0.00766555;2.52968e-12;
0.79851;7.72962e-15;1.97165e-26;0.00772946;2.55077e-12;
0.79861;7.66569e-15;1.93917e-26;0.00766553;2.52968e-12;
0.79871;7.72964e-15;1.97166e-26;0.00772947;2.55078e-12;
0.79881;7.66567e-15;1.93916e-26;0.00766551;2.52967e-12;
0.79891;7.72965e-15;1.97167e-26;0.00772949;2.55078e-12;
0.79901;7.66566e-15;1.93916e-26;0.0076655;2.52967e-12;
0.79911;7.72967e-15;1.97168e-26;0.00772951;2.55079e-12;
0.79921;7.66564e-15;1.93915e-26;0.00766548;2.52966e-12;
0.79931;7.72968e-15;1.97168e-26;0.00772952;2.5508e-12;
0.79941;7.66562e-15;1.93914e-26;0.00766546;2.52966e-12;
0.79951;7.7297e-15;1.97169e-26;0.00772954;2.5508e-12;
0.79961;7.66561e-15;1.93913e-26;0.00766545;2.52965e-12;
0.79971;7.72971e-15;1.9717e-26;0.00772955;2.55081e-12;
0.79981;7.66559e-15;1.93912e-26;0.00766543;2.52964e-12;
0.79991;7.72973e-15;1.97171e-26;0.00772957;2.55081e-12;
0.80001;7.66557e-15;1.93911e-26;0.00766541;2.52964e-12;
0.80011;7.72974e-15;1.97171e-26;0.00772958;2.55082e-12;
0.80021;7.66556e-15;1.9391e-26;0.0076654;2.52963e-12;
0.80031;7.72976e-15;1.97172e-26;0.0077296;2.55082e-12;
0.80041;7.66554e-15;1.9391e-26;0.00766538;2.52963e-12;
0.80051;7.72977e-15;1.97173e-26;0.00772961;2.55083e-12;
0.80061;7.66552e-15;1.93909e-26;0.00766536;2.52962e-12;
0.80071;7.72979e-15;1.97174e-26;0.00772963;2.55083e-12;
0.80081;7.66551e-15;1.93908e-26;0.00766535;2.52962e-12;
0.80091;7.7298e-15;1.97175e-26;0.00772964;2.55084e-12;
0.80101;7.66549e-15;1.93907e-26;0.00766533;2.52961e-12;
0.80111;7.72982e-15;1.97175e-26;0.00772966;2.55084e-12;
0.80121;7.66547e-15;1.93906e-26;0.00766531;2.52961e-12;
0.80131;7.72983e-15;1.97176e-26;0.00772967;2.55085e-12;
0.80141;7.66546e-15;1.93905e-26;0.0076653;2.5296e-12;
0.80151;7.72985e-15;1.97177e-26;0.00772969;2.55085e-12;
0.80161;7.66544e-15;1.93905e-26;0.00766528;2.5296e-12;
0.80171;7.72987e-15;1.97178e-26;0.0077297;2.55086e-12;
0.80181;7.66542e-15;1.93904e-26;0.00766526;2.52959e-12;
0.80191;7.72988e-15;1.97178e-26;0.00772972;2.55086e-12;
0.80201;7.66541e-15;1.93903e-26;0.00766525;2.52958e-12;
0.80211;7.7299e-15;1.97179e-26;0.00772973;2.55087e-12;
0.80221;7.66539e-15;1.93902e-26;0.00766523;2.52958e-12;
0.80231;7.72991e-15;1.9718e-26;0.00772975;2.55087e-12;
0.80241;7.66538e-15;1.93901e-26;0.00766522;2.52957e-12;
0.80251;7.72993e-15;1.97181e-26;0.00772976;2.55088e-12;
0.80261;7.66536e-15;1.93901e-26;0.0076652;2.52957e-12;
0.80271;7.72994e-15;1.97182e-26;0.00772978;2.55088e-12;
0.80281;7.66534e-15;1.939e-26;0.00766518;2.52956e-12;
0.80291;7.72996e-15;1.97182e-26;0.00772979;2.55089e-12;
0.80301;7.66533e-15;1.93899e-26;0.00766517;2.52956e-12;
0.80311;7.72997e-15;1.97183e-26;0.00772981;2.55089e-12;
0.80321;7.66531e-15;1.93898e-26;0.00766515;2.52955e-12;
0.80331;7.72999e-15;1.97184e-26;0.00772982;2.5509e-12;
0.80341;7.66529e-15;1.93897e-26;0.00766513;2.52955e-12;
0.80351;7.73e-15;1.97185e-26;0.00772984;2.5509e-12;
0.80361;7.66528e-15;1.93896e-26;0.00766512;2.52954e-12;
0.80371;7.73002e-15;1.97185e-26;0.00772985;2.55091e-12;
0.80381;7.66526e-15;1.93896e-26;0.0076651;2.52954e-12;
0.80391;7.73003e-15;1.97186e-26;0.00772987;2.55091e-12;
0.80401;7.66525e-15;1.93895e-26;0.00766509;2.52953e-12;
0.80411;7.73005e-15;1.97187e-26;0.00772988;2.55092e-12;
0.80421;7.66523e-15;1.93894e-26;0.00766507;2.52953e-12;
0.80431;7.73006e-15;1.97188e-26;0.0077299;2.55092e-12;
0.80441;7.66521e-15;1.93893e-26;0.00766505;2.52952e-12;
0.80451;7.73008e-15;1.97188e-26;0.00772991;2.55092e-12;
0.80461;7.6652e-15;1.93892e-26;0.00766504;2.52952e-12;
0.80471;7.73009e-15;1.97189e-26;0.00772993;2.55093e-12;
0.80481;7.66518e-15;1.93892e-26;0.00766502;2.52951e-12;
0.80491;7.73011e-15;1.9719e-26;0.00772994;2.55093e-12;
0.80501;7.66517e-15;1.93891e-26;0.00766501;2.5295e-12;
0.80511;7.73012e-15;1.97191e-26;0.00772996;2.55094e-12;
0.80521;7.66515e-15;1.9389e-26;0.00766499;2.5295e-12;
0.80531;7.73014e-15;1.97191e-26;0.00772997;2.55094e-12;
0.80541;7.66513e-15;1.93889e-26;0.00766497;2.52949e-12;
0.80551;7.73015e-15;1.97192e-26;0.00772999;2.55095e-12;
0.80561;7.66512e-15;1.93888e-26;0.00766496;2.52949e-12;
0.80571;7.73016e-15;1.97193e-26;0.00773;2.55095e-12;
0.80581;7.6651e-15;1.93887e-26;0.00766494;2.52948e-12;
0.80591;7.73018e-15;1.97194e-26;0.00773002;2.55096e-12;
0.80601;7.66509e-15;1.93887e-26;0.00766493;2.52948e-12;
0.80611;7.73019e-15;1.97194e-26;0.00773003;2.55096e-12;
0.80621;7.66507e-15;1.93886e-26;0.00766491;2.52947e-12;
0.80631;7.73021e-15;1.97195e-26;0.00773005;2.55097e-12;
0.80641;7.66505e-15;1.93885e-26;0.00766489;2.52947e-12;
0.80651;7.73022e-15;1.97196e-26;0.00773006;2.55097e-12;
0.80661;7.66504e-15;1.93884e-26;0.00766488;2.52946e-12;
0.80671;7.73024e-15;1.97197e-26;0.00773008;2.55098e-12;
0.80681;7.66502e-15;1.93883e-26;0.00766486;2.52946e-12;
0.80691;7.73025e-15;1.97197e-26;0.00773009;2.55098e-12;
0.80701;7.66501e-15;1.93883e-26;0.00766485;2.52945e-12;
0.80711;7.73027e-15;1.97198e-26;0.00773011;2.55099e-12;
0.80721;7.66499e-15;1.93882e-26;0.00766483;2.52945e-12;
0.80731;7.73028e-15;1.97199e-26;0.00773012;2.55099e-12;
0.80741;7.66497e-15;1.93881e-26;0.00766481;2.52944e-12;
0.80751;7.7303e-15;1.972e-26;0.00773014;2.551e-12;
0.80761;7.66496e-15;1.9388e-26;0.0076648;2.52944e-12;
0.80771;7.73031e-15;1.972e-26;0.00773015;2.551e-12;
0.80781;7.66494e-15;1.93879e-26;0.00766478;2.52943e-12;
0.80791;7.73033e-15;1.97201e-26;0.00773016;2.55101e-12;
0.80801;7.66493e-15;1.93879e-26;0.00766477;2.52943e-12;
0.80811;7.73034e-15;1.97202e-26;0.00773018;2.55101e-12;
0.80821;7.66491e-15;1.93878e-26;0.00766475;2.52942e-12;
0.80831;7.73036e-15;1.97203e-26;0.00773019;2.55102e-12;
0.80841;7.6649e-15;1.93877e-26;0.00766474;2.52942e-12;
0.80851;7.73037e-15;1.97203e-26;0.00773021;2.55102e-12;
0.80861;7.66488e-15;1.93876e-26;0.00766472;2.52941e-12;
0.80871;7.73038e-15;1.97204e-26;0.00773022;2.55103e-12;
0.80881;7.66486e-15;1.93875e-26;0.0076647;2.52941e-12;
0.80891;7.7304e-15;1.97205e-26;0.00773024;2.55103e-12;
0.80901;7.66485e-15;1.93875e-26;0.00766469;2.5294e-12;
0.80911;7.73041e-15;1.97206e-26;0.00773025;2.55104e-12;
0.80921;7.66483e-15;1.93874e-26;0.00766467;2.5294e-12;
0.80931;7.73043e-15;1.97206e-26;0.00773027;2.55104e-12;
0.80941;7.66482e-15;1.93873e-26;0.00766466;2.52939e-12;
0.80951;7.73044e-15;1.97207e-26;0.00773028;2.55105e-12;
0.80961;7.6648e-15;1.93872e-26;0.00766464;2.52938e-12;
0.80971;7.73046e-15;1.97208e-26;0.0077303;2.55105e-12;
0.80981;7.66479e-15;1.93872e-26;0.00766463;2.52938e-12;
0.80991;7.73047e-15;1.97209e-26;0.00773031;2.55106e-12;
0.81001;7.66477e-15;1.93871e-26;0.00766461;2.52937e-12;
0.81011;7.73049e-15;1.97209e-26;0.00773032;2.55106e-12;
0.81021;7.66476e-15;1.9387e-26;0.0076646;2.52937e-12;
0.81031;7.7305e-15;1.9721e-26;0.00773034;2.55106e-12;
0.81041;7.66474e-15;1.93869e-26;0.00766458;2.52936e-12;
0.81051;7.73051e-15;1.97211e-26;0.00773035;2.55107e-12;
0.81061;7.66472e-15;1.93868e-26;0.00766457;2.52936e-12;
0.81071;7.73053e-15;1.97212e-26;0.00773037;2.55107e-12;
0.81081;7.66471e-15;1.93868e-26;0.00766455;2.52935e-12;
0.81091;7.73054e-15;1.97212e-26;0.00773038;2.55108e-12;
0.81101;7.66469e-15;1.93867e-26;0.00766453;2.52935e-12;
0.81111;7.73056e-15;1.97213e-26;0.0077304;2.55108e-12;
0.81121;7.66468e-15;1.93866e-26;0.00766452;2.52934e-12;
0.81131;7.73057e-15;1.97214e-26;0.00773041;2.55109e-12;
0.81141;7.66466e-15;1.93865e-26;0.0076645;2.52934e-12;
0.81151;7.73059e-15;1.97214e-26;0.00773042;2.55109e-12;
0.81161;7.66465e-15;1.93865e-26;0.00766449;2.52933e-12;
0.81171;7.7306e-15;1.97215e-26;0.00773044;2.5511e-12;
0.81181;7.66463e-15;1.93864e-26;0.00766447;2.52933e-12;
0.81191;7.73061e-15;1.97216e-26;0.00773045;2.5511e-12;
0.81201;7.66462e-15;1.93863e-26;0.00766446;2.52932e-12;
0.81211;7.73063e-15;1.97217e-26;0.00773047;2.55111e-12;
0.81221;7.6646e-15;1.93862e-26;0.00766444;2.52932e-12;
0.81231;7.73064e-15;1.97217e-26;0.00773048;2.55111e-12;
0.81241;7.66459e-15;1.93861e-26;0.00766443;2.52931e-12;
0.81251;7.73066e-15;1.97218e-26;0.00773049;2.55112e-12;
0.81261;7.66457e-15;1.93861e-26;0.00766441;2.52931e-12;
0.81271;7.73067e-15;1.97219e-26;0.00773051;2.55112e-12;
0.81281;7.66456e-15;1.9386e-26;0.0076644;2.5293e-12;
0.81291;7.73068e-15;1.97219e-26;0.00773052;2.55113e-12;
0.81301;7.66454e-15;1.93859e-26;0.00766438;2.5293e-12;
0.81311;7.7307e-15;1.9722e-26;0.00773054;2.55113e-12;
0.81321;7.66453e-15;1.93858e-26;0.00766437;2.52929e-12;
0.81331;7.73071e-15;1.97221e-26;0.00773055;2.55114e-12;
0.81341;7.66451e-15;1.93858e-26;0.00766435;2.52929e-12;
0.81351;7.73073e-15;1.97222e-26;0.00773057;2.55114e-12;
0.81361;7.6645e-15;1.93857e-26;0.00766434;2.52928e-12;
0.81371;7.73074e-15;1.97222e-26;0.00773058;2.55114e-12;
0.81381;7.66448e-15;1.93856e-26;0.00766432;2.52928e-12;
0.81391;7.73075e-15;1.97223e-26;0.00773059;2.55115e-12;
0.81401;7.66446e-15;1.93855e-26;0.00766431;2.52927e-12;
0.81411;7.73077e-15;1.97224e-26;0.00773061;2.55115e-12;
0.81421;7.66445e-15;1.93854e-26;0.00766429;2.52927e-12;
0.81431;7.73078e-15;1.97224e-26;0.00773062;2.55116e-12;
0.81441;7.66443e-15;1.93854e-26;0.00766427;2.52926e-12;
0.81451;7.7308e-15;1.97225e-26;0.00773063;2.55116e-12;
0.81461;7.66442e-15;1.93853e-26;0.00766426;2.52926e-12;
0.81471;7.73081e-15;1.97226e-26;0.00773065;2.55117e-12;
0.81481;7.6644e-15;1.93852e-26;0.00766424;2.52925e-12;
0.81491;7.73082e-15;1.97227e-26;0.00773066;2.55117e-12;
0.81501;7.66439e-15;1.93851e-26;0.00766423;2.52925e-12;
0.81511;7.73084e-15;1.97227e-26;0.00773068;2.55118e-12;
0.81521;7.66437e-15;1.93851e-26;0.00766421;2.52924e-12;
0.81531;7.73085e-15;1.97228e-26;0.00773069;2.55118e-12;
0.81541;7.66436e-15;1.9385e-26;0.0076642;2.52924e-12;
0.81551;7.73087e-15;1.97229e-26;0.0077307;2.55119e-12;
0.81561;7.66434e-15;1.93849e-26;0.00766418;2.52923e-12;
0.81571;7.73088e-15;1.97229e-26;0.00773072;2.55119e-12;
0.81581;7.66433e-15;1.93848e-26;0.00766417;2.52923e-12;
0.81591;7.73089e-15;1.9723e-26;0.00773073;2.55119e-12;
0.81601;7.66431e-15;1.93848e-26;0.00766415;2.52922e-12;
0.81611;7.73091e-15;1.97231e-26;0.00773075;2.5512e-12;
0.81621;7.6643e-15;1.93847e-26;0.00766414;2.52922e-12;
0.81631;7.73092e-15;1.97231e-26;0.00773076;2.5512e-12;
0.81641;7.66428e-15;1.93846e-26;0.00766412;2.52921e-12;
0.81651;7.73093e-15;1.97232e-26;0.00773077;2.55121e-12;
0.81661;7.66427e-15;1.93845e-26;0.00766411;2.52921e-12;
0.81671;7.73095e-15;1.97233e-26;0.00773079;2.55121e-12;
0.81681;7.66425e-15;1.93845e-26;0.00766409;2.5292e-12;
0.81691;7.73096e-15;1.97234e-26;0.0077308;2.55122e-12;
0.81701;7.66424e-15;1.93844e-26;0.00766408;2.5292e-12;
0.81711;7.73097e-15;1.97234e-26;0.00773081;2.55122e-12;
0.81721;7.66422e-15;1.93843e-26;0.00766406;2.52919e-12;
0.81731;7.73099e-15;1.97235e-26;0.00773083;2.55123e-12;
0.81741;7.66421e-15;1.93842e-26;0.00766405;2.52919e-12;
0.81751;7.731e-15;1.97236e-26;0.00773084;2.55123e-12;
0.81761;7.66419e-15;1.93842e-26;0.00766403;2.52918e-12;
0.81771;7.73101e-15;1.97236e-26;0.00773085;2.55123e-12;
0.81781;7.66418e-15;1.93841e-26;0.00766402;2.52918e-12;
0.81791;7.73103e-15;1.97237e-26;0.00773087;2.55124e-12;
0.81801;7.66416e-15;1.9384e-26;0.007664;2.52917e-12;
0.81811;7.73104e-15;1.97238e-26;0.00773088;2.55124e-12;
0.81821;7.66415e-15;1.93839e-26;0.00766399;2.52917e-12;
0.81831;7.73105e-15;1.97238e-26;0.00773089;2.55125e-12;
0.81841;7.66413e-15;1.93838e-26;0.00766397;2.52916e-12;
0.81851;7.73107e-15;1.97239e-26;0.0077309;2.55125e-12;
0.81861;7.66412e-15;1.93838e-26;0.00766396;2.52916e-12;
0.81871;7.73108e-15;1.9724e-26;0.00773092;2.55126e-12;
0.81881;7.6641e-15;1.93837e-26;0.00766394;2.52915e-12;
0.81891;7.73109e-15;1.9724e-26;0.00773093;2.55126e-12;
0.81901;7.66408e-15;1.93836e-26;0.00766392;2.52915e-12;
0.81911;7.7311e-15;1.97241e-26;0.00773094;2.55126e-12;
0.81921;7.66407e-15;1.93835e-26;0.00766391;2.52914e-12;
0.81931;7.73111e-15;1.97241e-26;0.00773095;2.55127e-12;
0.81941;7.66405e-15;1.93834e-26;0.00766389;2.52914e-12;
0.81951;7.73113e-15;1.97242e-26;0.00773097;2.55127e-12;
0.81961;7.66403e-15;1.93833e-26;0.00766387;2.52913e-12;
0.81971;7.73114e-15;1.97243e-26;0.00773098;2.55128e-12;
0.81981;7.66402e-15;1.93833e-26;0.00766386;2.52913e-12;
0.81991;7.73115e-15;1.97243e-26;0.00773099;2.55128e-12;
0.82001;7.664e-15;1.93832e-26;0.00766384;2.52912e-12;
0.82011;7.73116e-15;1.97244e-26;0.007731;2.55128e-12;
0.82021;7.66398e-15;1.93831e-26;0.00766382;2.52911e-12;
0.82031;7.73117e-15;1.97244e-26;0.00773101;2.55129e-12;
0.82041;7.66396e-15;1.9383e-26;0.0076638;2.52911e-12;
0.82051;7.73118e-15;1.97245e-26;0.00773102;2.55129e-12;
0.82061;7.66395e-15;1.93829e-26;0.00766379;2.5291e-12;
0.82071;7.73119e-15;1.97245e-26;0.00773103;2.55129e-12;
0.82081;7.66393e-15;1.93828e-26;0.00766377;2.5291e-12;
0.82091;7.7312e-15;1.97246e-26;0.00773104;2.5513e-12;
0.82101;7.66391e-15;1.93827e-26;0.00766375;2.52909e-12;
0.82111;7.73121e-15;1.97246e-26;0.00773105;2.5513e-12;
0.82121;7.66389e-15;1.93826e-26;0.00766373;2.52908e-12;
0.82131;7.73122e-15;1.97247e-26;0.00773105;2.5513e-12;
0.82141;7.66387e-15;1.93825e-26;0.00766371;2.52908e-12;
0.82151;7.73122e-15;1.97247e-26;0.00773106;2.5513e-12;
0.82161;7.66384e-15;1.93824e-26;0.00766368;2.52907e-12;
0.82171;7.73123e-15;1.97247e-26;0.00773107;2.55131e-12;
0.82181;7.66382e-15;1.93823e-26;0.00766366;2.52906e-12;
0.82191;7.73124e-15;1.97248e-26;0.00773107;2.55131e-12;
0.82201;7.6638e-15;1.93821e-26;0.00766364;2.52905e-12;
0.82211;7.73124e-15;1.97248e-26;0.00773108;2.55131e-12;
0.82221;7.66377e-15;1.9382e-26;0.00766361;2.52905e-12;
0.82231;7.73124e-15;1.97248e-26;0.00773108;2.55131e-12;
0.82241;7.66375e-15;1.93819e-26;0.00766359;2.52904e-12;
0.82251;7.73125e-15;1.97248e-26;0.00773109;2.55131e-12;
0.82261;7.66372e-15;1.93818e-26;0.00766356;2.52903e-12;
0.82271;7.73125e-15;1.97248e-26;0.00773109;2.55131e-12;
0.82281;7.66369e-15;1.93816e-26;0.00766353;2.52902e-12;
0.82291;7.73125e-15;1.97248e-26;0.00773109;2.55131e-12;
0.82301;7.66366e-15;1.93815e-26;0.0076635;2.52901e-12;
0.82311;7.73125e-15;1.97248e-26;0.00773109;2.55131e-12;
0.82321;7.66363e-15;1.93813e-26;0.00766347;2.529e-12;
0.82331;7.73125e-15;1.97248e-26;0.00773109;2.55131e-12;
0.82341;7.6636e-15;1.93812e-26;0.00766344;2.52899e-12;
0.82351;7.73125e-15;1.97248e-26;0.00773109;2.55131e-12;
0.82361;7.66357e-15;1.9381e-26;0.00766341;2.52898e-12;
0.82371;7.73125e-15;1.97248e-26;0.00773109;2.55131e-12;
0.82381;7.66354e-15;1.93808e-26;0.00766338;2.52897e-12;
0.82391;7.73124e-15;1.97248e-26;0.00773108;2.55131e-12;
0.82401;7.6635e-15;1.93806e-26;0.00766334;2.52896e-12;
0.82411;7.73124e-15;1.97248e-26;0.00773108;2.55131e-12;
0.82421;7.66346e-15;1.93805e-26;0.0076633;2.52894e-12;
0.82431;7.73123e-15;1.97247e-26;0.00773107;2.55131e-12;
0.82441;7.66343e-15;1.93803e-26;0.00766327;2.52893e-12;
0.82451;7.73122e-15;1.97247e-26;0.00773106;2.5513e-12;
0.82461;7.66339e-15;1.93801e-26;0.00766323;2.52892e-12;
0.82471;7.73121e-15;1.97246e-26;0.00773105;2.5513e-12;
0.82481;7.66334e-15;1.93799e-26;0.00766318;2.5289e-12;
0.82491;7.7312e-15;1.97246e-26;0.00773104;2.5513e-12;
0.82501;7.6633e-15;1.93796e-26;0.00766314;2.52889e-12;
0.82511;7.73119e-15;1.97245e-26;0.00773103;2.55129e-12;
0.82521;7.66326e-15;1.93794e-26;0.0076631;2.52887e-12;
0.82531;7.73118e-15;1.97245e-26;0.00773102;2.55129e-12;
0.82541;7.66321e-15;1.93792e-26;0.00766305;2.52886e-12;
0.82551;7.73116e-15;1.97244e-26;0.007731;2.55128e-12;
0.82561;7.66316e-15;1.93789e-26;0.007663;2.52884e-12;
0.82571;7.73115e-15;1.97243e-26;0.00773098;2.55128e-12;
0.82581;7.66311e-15;1.93787e-26;0.00766295;2.52883e-12;
0.82591;7.73113e-15;1.97242e-26;0.00773097;2.55127e-12;
0.82601;7.66306e-15;1.93784e-26;0.0076629;2.52881e-12;
0.82611;7.73111e-15;1.97241e-26;0.00773095;2.55127e-12;
0.82621;7.66301e-15;1.93781e-26;0.00766285;2.52879e-12;
0.82631;7.73109e-15;1.9724e-26;0.00773093;2.55126e-12;
0.82641;7.66295e-15;1.93779e-26;0.00766279;2.52877e-12;
0.82651;7.73107e-15;1.97239e-26;0.00773091;2.55125e-12;
0.82661;7.66289e-15;1.93776e-26;0.00766273;2.52875e-12;
0.82671;7.73104e-15;1.97238e-26;0.00773088;2.55124e-12;
0.82681;7.66283e-15;1.93773e-26;0.00766267;2.52873e-12;
0.82691;7.73102e-15;1.97236e-26;0.00773086;2.55124e-12;
0.82701;7.66277e-15;1.9377e-26;0.00766261;2.52871e-12;
0.82711;7.73099e-15;1.97235e-26;0.00773083;2.55123e-12;
0.82721;7.66271e-15;1.93766e-26;0.00766255;2.52869e-12;
0.82731;7.73096e-15;1.97234e-26;0.0077308;2.55122e-12;
0.82741;7.66264e-15;1.93763e-26;0.00766248;2.52867e-12;
0.82751;7.73093e-15;1.97232e-26;0.00773077;2.55121e-12;
0.82761;7.66257e-15;1.93759e-26;0.00766241;2.52865e-12;
0.82771;7.7309e-15;1.9723e-26;0.00773074;2.5512e-12;
0.82781;7.6625e-15;1.93756e-26;0.00766234;2.52862e-12;
0.82791;7.73086e-15;1.97229e-26;0.0077307;2.55118e-12;
0.82801;7.66242e-15;1.93752e-26;0.00766226;2.5286e-12;
0.82811;7.73083e-15;1.97227e-26;0.00773066;2.55117e-12;
0.82821;7.66235e-15;1.93748e-26;0.00766219;2.52857e-12;
0.82831;7.73079e-15;1.97225e-26;0.00773063;2.55116e-12;
0.82841;7.66227e-15;1.93744e-26;0.00766211;2.52855e-12;
0.82851;7.73075e-15;1.97223e-26;0.00773058;2.55115e-12;
