time;P(R3);
1.59226;1.95398e-26;
1.59236;1.95719e-26;
1.59246;1.95398e-26;
1.59256;1.95719e-26;
1.59266;1.95398e-26;
1.59276;1.95719e-26;
1.59286;1.95398e-26;
1.59296;1.95719e-26;
1.59306;1.95398e-26;
1.59316;1.95718e-26;
1.59326;1.95398e-26;
1.59336;1.95718e-26;
1.59346;1.95399e-26;
1.59356;1.95718e-26;
1.59366;1.95399e-26;
1.59376;1.95718e-26;
1.59386;1.95399e-26;
1.59396;1.95718e-26;
1.59406;1.95399e-26;
1.59416;1.95717e-26;
1.59426;1.95399e-26;
1.59436;1.95717e-26;
1.59446;1.95399e-26;
1.59456;1.95717e-26;
1.59466;1.954e-26;
1.59476;1.95717e-26;
1.59486;1.954e-26;
1.59496;1.95717e-26;
1.59506;1.954e-26;
1.59516;1.95717e-26;
1.59526;1.954e-26;
1.59536;1.95716e-26;
1.59546;1.954e-26;
1.59556;1.95716e-26;
1.59566;1.954e-26;
1.59576;1.95716e-26;
1.59586;1.954e-26;
1.59596;1.95716e-26;
1.59606;1.95401e-26;
1.59616;1.95716e-26;
1.59626;1.95401e-26;
1.59636;1.95715e-26;
1.59646;1.95401e-26;
1.59656;1.95715e-26;
1.59666;1.95401e-26;
1.59676;1.95715e-26;
1.59686;1.95401e-26;
1.59696;1.95715e-26;
1.59706;1.95401e-26;
1.59716;1.95715e-26;
1.59726;1.95402e-26;
1.59736;1.95715e-26;
1.59746;1.95402e-26;
1.59756;1.95714e-26;
1.59766;1.95402e-26;
1.59776;1.95714e-26;
1.59786;1.95402e-26;
1.59796;1.95714e-26;
1.59806;1.95402e-26;
1.59816;1.95714e-26;
1.59826;1.95402e-26;
1.59836;1.95714e-26;
1.59846;1.95403e-26;
1.59856;1.95713e-26;
1.59866;1.95403e-26;
1.59876;1.95713e-26;
1.59886;1.95403e-26;
1.59896;1.95713e-26;
1.59906;1.95403e-26;
1.59916;1.95713e-26;
1.59926;1.95403e-26;
1.59936;1.95713e-26;
1.59946;1.95403e-26;
1.59956;1.95713e-26;
1.59966;1.95403e-26;
1.59976;1.95712e-26;
1.59986;1.95404e-26;
1.59996;1.95712e-26;
1.60006;1.95404e-26;
1.60016;1.95712e-26;
1.60026;1.95404e-26;
1.60036;1.95712e-26;
1.60046;1.95404e-26;
1.60056;1.95712e-26;
1.60066;1.95404e-26;
1.60076;1.95711e-26;
1.60086;1.95404e-26;
1.60096;1.95713e-26;
1.60106;1.95405e-26;
1.60116;1.95713e-26;
1.60126;1.95405e-26;
1.60136;1.95713e-26;
1.60146;1.95405e-26;
1.60156;1.95713e-26;
1.60166;1.95405e-26;
1.60176;1.95713e-26;
1.60186;1.95405e-26;
1.60196;1.95712e-26;
1.60206;1.95405e-26;
1.60216;1.95712e-26;
1.60226;1.95405e-26;
1.60236;1.95712e-26;
1.60246;1.95406e-26;
1.60256;1.95712e-26;
1.60266;1.95406e-26;
1.60276;1.95712e-26;
1.60286;1.95406e-26;
1.60296;1.95712e-26;
1.60306;1.95406e-26;
1.60316;1.95711e-26;
1.60326;1.95406e-26;
1.60336;1.95711e-26;
1.60346;1.95406e-26;
1.60356;1.95711e-26;
1.60366;1.95407e-26;
1.60376;1.95711e-26;
1.60386;1.95407e-26;
1.60396;1.95711e-26;
1.60406;1.95407e-26;
1.60416;1.9571e-26;
1.60426;1.95407e-26;
1.60436;1.9571e-26;
1.60446;1.95407e-26;
1.60456;1.9571e-26;
1.60466;1.95407e-26;
1.60476;1.9571e-26;
1.60486;1.95407e-26;
1.60496;1.9571e-26;
1.60506;1.95408e-26;
1.60516;1.9571e-26;
1.60526;1.95408e-26;
1.60536;1.95709e-26;
1.60546;1.95408e-26;
1.60556;1.95709e-26;
1.60566;1.95408e-26;
1.60576;1.95709e-26;
1.60586;1.95408e-26;
1.60596;1.95709e-26;
1.60606;1.95408e-26;
1.60616;1.95709e-26;
1.60626;1.95408e-26;
1.60636;1.95708e-26;
1.60646;1.95409e-26;
1.60656;1.95708e-26;
1.60666;1.95409e-26;
1.60676;1.95708e-26;
1.60686;1.95409e-26;
1.60696;1.95708e-26;
1.60706;1.95409e-26;
1.60716;1.95708e-26;
1.60726;1.95409e-26;
1.60736;1.95708e-26;
1.60746;1.95409e-26;
1.60756;1.95707e-26;
1.60766;1.9541e-26;
1.60776;1.95707e-26;
1.60786;1.9541e-26;
1.60796;1.95707e-26;
1.60806;1.9541e-26;
1.60816;1.95707e-26;
1.60826;1.9541e-26;
1.60836;1.95707e-26;
1.60846;1.9541e-26;
1.60856;1.95706e-26;
1.60866;1.9541e-26;
1.60876;1.95706e-26;
1.60886;1.9541e-26;
1.60896;1.95706e-26;
1.60906;1.95411e-26;
1.60916;1.95706e-26;
1.60926;1.95411e-26;
1.60936;1.95706e-26;
1.60946;1.95411e-26;
1.60956;1.95705e-26;
1.60966;1.95411e-26;
1.60976;1.95705e-26;
1.60986;1.95411e-26;
1.60996;1.95705e-26;
1.61006;1.95411e-26;
1.61016;1.95705e-26;
1.61026;1.95412e-26;
1.61036;1.95705e-26;
1.61046;1.95412e-26;
1.61056;1.95705e-26;
1.61066;1.95412e-26;
1.61076;1.95704e-26;
1.61086;1.95412e-26;
1.61096;1.95704e-26;
1.61106;1.95412e-26;
1.61116;1.95704e-26;
1.61126;1.95412e-26;
1.61136;1.95704e-26;
1.61146;1.95412e-26;
1.61156;1.95704e-26;
1.61166;1.95413e-26;
1.61176;1.95703e-26;
1.61186;1.95413e-26;
1.61196;1.95703e-26;
1.61206;1.95413e-26;
1.61216;1.95703e-26;
1.61226;1.95413e-26;
1.61236;1.95703e-26;
1.61246;1.95413e-26;
1.61256;1.95703e-26;
1.61266;1.95413e-26;
1.61276;1.95703e-26;
1.61286;1.95413e-26;
1.61296;1.95702e-26;
1.61306;1.95414e-26;
1.61316;1.95702e-26;
1.61326;1.95414e-26;
1.61336;1.95702e-26;
1.61346;1.95414e-26;
1.61356;1.95702e-26;
1.61366;1.95414e-26;
1.61376;1.95702e-26;
1.61386;1.95414e-26;
1.61396;1.95701e-26;
1.61406;1.95414e-26;
1.61416;1.95701e-26;
1.61426;1.95415e-26;
1.61436;1.95701e-26;
1.61446;1.95415e-26;
1.61456;1.95701e-26;
1.61466;1.95415e-26;
1.61476;1.95701e-26;
1.61486;1.95415e-26;
1.61496;1.95701e-26;
1.61506;1.95415e-26;
1.61516;1.957e-26;
1.61526;1.95415e-26;
1.61536;1.957e-26;
1.61546;1.95417e-26;
1.61556;1.957e-26;
1.61566;1.95418e-26;
1.61576;1.957e-26;
1.61586;1.95418e-26;
1.61596;1.957e-26;
1.61606;1.95418e-26;
1.61616;1.957e-26;
1.61626;1.95418e-26;
1.61636;1.95699e-26;
1.61646;1.95418e-26;
1.61656;1.95699e-26;
1.61666;1.95418e-26;
1.61676;1.95699e-26;
1.61686;1.95418e-26;
1.61696;1.95699e-26;
1.61706;1.95419e-26;
1.61716;1.95699e-26;
1.61726;1.95419e-26;
1.61736;1.95698e-26;
1.61746;1.95419e-26;
1.61756;1.95698e-26;
1.61766;1.95419e-26;
1.61776;1.95698e-26;
1.61786;1.95419e-26;
1.61796;1.95698e-26;
1.61806;1.95419e-26;
1.61816;1.95698e-26;
1.61826;1.95419e-26;
1.61836;1.95698e-26;
1.61846;1.9542e-26;
1.61856;1.95697e-26;
1.61866;1.9542e-26;
1.61876;1.95697e-26;
1.61886;1.9542e-26;
1.61896;1.95697e-26;
1.61906;1.9542e-26;
1.61916;1.95697e-26;
1.61926;1.9542e-26;
1.61936;1.95697e-26;
1.61946;1.9542e-26;
1.61956;1.95696e-26;
1.61966;1.9542e-26;
1.61976;1.95696e-26;
1.61986;1.95421e-26;
1.61996;1.95696e-26;
1.62006;1.95421e-26;
1.62016;1.95696e-26;
1.62026;1.95421e-26;
1.62036;1.95696e-26;
1.62046;1.95421e-26;
1.62056;1.95696e-26;
1.62066;1.95421e-26;
1.62076;1.95695e-26;
1.62086;1.95421e-26;
1.62096;1.95695e-26;
1.62106;1.95421e-26;
1.62116;1.95695e-26;
1.62126;1.95422e-26;
1.62136;1.95695e-26;
1.62146;1.95422e-26;
1.62156;1.95695e-26;
1.62166;1.95422e-26;
1.62176;1.95695e-26;
1.62186;1.95422e-26;
1.62196;1.95694e-26;
1.62206;1.95422e-26;
1.62216;1.95694e-26;
1.62226;1.95422e-26;
1.62236;1.95694e-26;
1.62246;1.95422e-26;
1.62256;1.95694e-26;
1.62266;1.95423e-26;
1.62276;1.95694e-26;
1.62286;1.95423e-26;
1.62296;1.95693e-26;
1.62306;1.95423e-26;
1.62316;1.95693e-26;
1.62326;1.95423e-26;
1.62336;1.95693e-26;
1.62346;1.95423e-26;
1.62356;1.95693e-26;
1.62366;1.95423e-26;
1.62376;1.95693e-26;
1.62386;1.95423e-26;
1.62396;1.95693e-26;
1.62406;1.95424e-26;
1.62416;1.95692e-26;
1.62426;1.95424e-26;
1.62436;1.95692e-26;
1.62446;1.95424e-26;
1.62456;1.95692e-26;
1.62466;1.95424e-26;
1.62476;1.95692e-26;
1.62486;1.95424e-26;
1.62496;1.95692e-26;
1.62506;1.95424e-26;
1.62516;1.95692e-26;
1.62526;1.95424e-26;
1.62536;1.95691e-26;
1.62546;1.95425e-26;
1.62556;1.95691e-26;
1.62566;1.95425e-26;
1.62576;1.95691e-26;
1.62586;1.95425e-26;
1.62596;1.95691e-26;
1.62606;1.95425e-26;
1.62616;1.95691e-26;
1.62626;1.95425e-26;
1.62636;1.9569e-26;
1.62646;1.95425e-26;
1.62656;1.9569e-26;
1.62666;1.95425e-26;
1.62676;1.9569e-26;
1.62686;1.95426e-26;
1.62696;1.9569e-26;
1.62706;1.95426e-26;
1.62716;1.9569e-26;
1.62726;1.95426e-26;
1.62736;1.9569e-26;
1.62746;1.95426e-26;
1.62756;1.95689e-26;
1.62766;1.95426e-26;
1.62776;1.95689e-26;
1.62786;1.95426e-26;
1.62796;1.95689e-26;
1.62806;1.95426e-26;
1.62816;1.95689e-26;
1.62826;1.95427e-26;
1.62836;1.95689e-26;
1.62846;1.95427e-26;
1.62856;1.95689e-26;
1.62866;1.95427e-26;
1.62876;1.95688e-26;
1.62886;1.95427e-26;
1.62896;1.95688e-26;
1.62906;1.95427e-26;
1.62916;1.95688e-26;
1.62926;1.95427e-26;
1.62936;1.95688e-26;
1.62946;1.95427e-26;
1.62956;1.95688e-26;
1.62966;1.95428e-26;
1.62976;1.95687e-26;
1.62986;1.95428e-26;
1.62996;1.95687e-26;
1.63006;1.95428e-26;
1.63016;1.95687e-26;
1.63026;1.95428e-26;
1.63036;1.95687e-26;
1.63046;1.95428e-26;
1.63056;1.95687e-26;
1.63066;1.95428e-26;
1.63076;1.95687e-26;
1.63086;1.95428e-26;
1.63096;1.95686e-26;
1.63106;1.95429e-26;
1.63116;1.95686e-26;
1.63126;1.95429e-26;
1.63136;1.95686e-26;
1.63146;1.95429e-26;
1.63156;1.95686e-26;
1.63166;1.95429e-26;
1.63176;1.95686e-26;
1.63186;1.95429e-26;
1.63196;1.95686e-26;
1.63206;1.95429e-26;
1.63216;1.95685e-26;
1.63226;1.95429e-26;
1.63236;1.95685e-26;
1.63246;1.9543e-26;
1.63256;1.95685e-26;
1.63266;1.9543e-26;
1.63276;1.95685e-26;
1.63286;1.9543e-26;
1.63296;1.95685e-26;
1.63306;1.9543e-26;
1.63316;1.95685e-26;
1.63326;1.9543e-26;
1.63336;1.95684e-26;
1.63346;1.9543e-26;
1.63356;1.95684e-26;
1.63366;1.9543e-26;
1.63376;1.95684e-26;
1.63386;1.95431e-26;
1.63396;1.95684e-26;
1.63406;1.95431e-26;
1.63416;1.95684e-26;
1.63426;1.95431e-26;
1.63436;1.95683e-26;
1.63446;1.95431e-26;
1.63456;1.95683e-26;
1.63466;1.95431e-26;
1.63476;1.95683e-26;
1.63486;1.95431e-26;
1.63496;1.95683e-26;
1.63506;1.95431e-26;
1.63516;1.95683e-26;
1.63526;1.95432e-26;
1.63536;1.95683e-26;
1.63546;1.95432e-26;
1.63556;1.95682e-26;
1.63566;1.95432e-26;
1.63576;1.95682e-26;
1.63586;1.95432e-26;
1.63596;1.95682e-26;
1.63606;1.95432e-26;
1.63616;1.95682e-26;
1.63626;1.95432e-26;
1.63636;1.95682e-26;
1.63646;1.95432e-26;
1.63656;1.95682e-26;
1.63666;1.95432e-26;
1.63676;1.95681e-26;
1.63686;1.95433e-26;
1.63696;1.95681e-26;
1.63706;1.95433e-26;
1.63716;1.95681e-26;
1.63726;1.95433e-26;
1.63736;1.95681e-26;
1.63746;1.95433e-26;
1.63756;1.95681e-26;
1.63766;1.95433e-26;
1.63776;1.95681e-26;
1.63786;1.95433e-26;
1.63796;1.9568e-26;
1.63806;1.95433e-26;
1.63816;1.9568e-26;
1.63826;1.95434e-26;
1.63836;1.9568e-26;
1.63846;1.95434e-26;
1.63856;1.9568e-26;
1.63866;1.95434e-26;
1.63876;1.9568e-26;
1.63886;1.95434e-26;
1.63896;1.9568e-26;
1.63906;1.95434e-26;
1.63916;1.95679e-26;
1.63926;1.95434e-26;
1.63936;1.95679e-26;
1.63946;1.95434e-26;
1.63956;1.95679e-26;
1.63966;1.95435e-26;
1.63976;1.95679e-26;
1.63986;1.95435e-26;
1.63996;1.95679e-26;
1.64006;1.95435e-26;
1.64016;1.95679e-26;
1.64026;1.95435e-26;
1.64036;1.95678e-26;
1.64046;1.95435e-26;
1.64056;1.95678e-26;
1.64066;1.95435e-26;
1.64076;1.95678e-26;
1.64086;1.95435e-26;
1.64096;1.95678e-26;
1.64106;1.95436e-26;
1.64116;1.95678e-26;
1.64126;1.95436e-26;
1.64136;1.95677e-26;
1.64146;1.95436e-26;
1.64156;1.95677e-26;
1.64166;1.95436e-26;
1.64176;1.95677e-26;
1.64186;1.95436e-26;
1.64196;1.95677e-26;
1.64206;1.95436e-26;
1.64216;1.95677e-26;
1.64226;1.95436e-26;
1.64236;1.95677e-26;
1.64246;1.95436e-26;
1.64256;1.95676e-26;
1.64266;1.95437e-26;
1.64276;1.95676e-26;
1.64286;1.95437e-26;
1.64296;1.95676e-26;
1.64306;1.95437e-26;
1.64316;1.95676e-26;
1.64326;1.95437e-26;
1.64336;1.95676e-26;
1.64346;1.95437e-26;
1.64356;1.95676e-26;
1.64366;1.95437e-26;
1.64376;1.95675e-26;
1.64386;1.95437e-26;
1.64396;1.95675e-26;
1.64406;1.95438e-26;
1.64416;1.95675e-26;
1.64426;1.95438e-26;
1.64436;1.95675e-26;
1.64446;1.95438e-26;
1.64456;1.95675e-26;
1.64466;1.95438e-26;
1.64476;1.95675e-26;
1.64486;1.95438e-26;
1.64496;1.95674e-26;
1.64506;1.95438e-26;
1.64516;1.95674e-26;
1.64526;1.95438e-26;
1.64536;1.95674e-26;
1.64546;1.95439e-26;
1.64556;1.95674e-26;
1.64566;1.95439e-26;
1.64576;1.95674e-26;
1.64586;1.95439e-26;
1.64596;1.95674e-26;
1.64606;1.95439e-26;
1.64616;1.95673e-26;
1.64626;1.95439e-26;
1.64636;1.95673e-26;
1.64646;1.95439e-26;
1.64656;1.95673e-26;
1.64666;1.95439e-26;
1.64676;1.95673e-26;
1.64686;1.95439e-26;
1.64696;1.95673e-26;
1.64706;1.9544e-26;
1.64716;1.95673e-26;
1.64726;1.9544e-26;
1.64736;1.95672e-26;
1.64746;1.9544e-26;
1.64756;1.95672e-26;
1.64766;1.9544e-26;
1.64776;1.95672e-26;
1.64786;1.9544e-26;
1.64796;1.95672e-26;
1.64806;1.9544e-26;
1.64816;1.95672e-26;
1.64826;1.9544e-26;
1.64836;1.95671e-26;
1.64846;1.9544e-26;
1.64856;1.95671e-26;
1.64866;1.9544e-26;
1.64876;1.95671e-26;
1.64886;1.95441e-26;
1.64896;1.95671e-26;
1.64906;1.95441e-26;
1.64916;1.95671e-26;
1.64926;1.95441e-26;
1.64936;1.9567e-26;
1.64946;1.95441e-26;
1.64956;1.9567e-26;
1.64966;1.95441e-26;
1.64976;1.9567e-26;
1.64986;1.95441e-26;
1.64996;1.9567e-26;
1.65006;1.95441e-26;
1.65016;1.95669e-26;
1.65026;1.95441e-26;
1.65036;1.95669e-26;
1.65046;1.95441e-26;
1.65056;1.95669e-26;
1.65066;1.95441e-26;
1.65076;1.95669e-26;
1.65086;1.95441e-26;
1.65096;1.95668e-26;
1.65106;1.95441e-26;
1.65116;1.95668e-26;
1.65126;1.95441e-26;
1.65136;1.95668e-26;
1.65146;1.95441e-26;
1.65156;1.95667e-26;
1.65166;1.95441e-26;
1.65176;1.95667e-26;
1.65186;1.95441e-26;
1.65196;1.95666e-26;
1.65206;1.9544e-26;
1.65216;1.95666e-26;
1.65226;1.9544e-26;
1.65236;1.95665e-26;
1.65246;1.9544e-26;
1.65256;1.95665e-26;
1.65266;1.9544e-26;
1.65276;1.95664e-26;
1.65286;1.95439e-26;
1.65296;1.95663e-26;
1.65306;1.95439e-26;
1.65316;1.95663e-26;
1.65326;1.95439e-26;
1.65336;1.95662e-26;
1.65346;1.95438e-26;
1.65356;1.95661e-26;
1.65366;1.95438e-26;
1.65376;1.9566e-26;
1.65386;1.95437e-26;
1.65396;1.95659e-26;
1.65406;1.95436e-26;
1.65416;1.95658e-26;
1.65426;1.95436e-26;
1.65436;1.95657e-26;
1.65446;1.95435e-26;
1.65456;1.95656e-26;
1.65466;1.95434e-26;
1.65476;1.95655e-26;
1.65486;1.95433e-26;
1.65496;1.95654e-26;
1.65506;1.95432e-26;
1.65516;1.95653e-26;
1.65526;1.95431e-26;
1.65536;1.95651e-26;
1.65546;1.9543e-26;
1.65556;1.9565e-26;
1.65566;1.95429e-26;
1.65576;1.95648e-26;
1.65586;1.95427e-26;
1.65596;1.95647e-26;
1.65606;1.95426e-26;
1.65616;1.95645e-26;
1.65626;1.95425e-26;
1.65636;1.95643e-26;
1.65646;1.95423e-26;
1.65656;1.95641e-26;
1.65666;1.95421e-26;
1.65676;1.95639e-26;
1.65686;1.9542e-26;
1.65696;1.95637e-26;
1.65706;1.95418e-26;
1.65716;1.95635e-26;
1.65726;1.95416e-26;
1.65736;1.95633e-26;
1.65746;1.95414e-26;
1.65756;1.95631e-26;
1.65766;1.95412e-26;
1.65776;1.95628e-26;
1.65786;1.9541e-26;
1.65796;1.95626e-26;
1.65806;1.95408e-26;
1.65816;1.95623e-26;
1.65826;1.95405e-26;
1.65836;1.95621e-26;
1.65846;1.95403e-26;
1.65856;1.95618e-26;
1.65866;1.954e-26;
1.65876;1.95615e-26;
1.65886;1.95397e-26;
1.65896;1.95612e-26;
1.65906;1.95394e-26;
1.65916;1.95609e-26;
1.65926;1.95391e-26;
1.65936;1.95605e-26;
1.65946;1.95388e-26;
1.65956;1.95602e-26;
1.65966;1.95385e-26;
1.65976;1.95598e-26;
1.65986;1.95382e-26;
1.65996;1.95594e-26;
1.66006;1.95378e-26;
1.66016;1.9559e-26;
1.66026;1.95374e-26;
1.66036;1.95586e-26;
1.66046;1.9537e-26;
1.66056;1.95582e-26;
1.66066;1.95366e-26;
1.66076;1.95577e-26;
1.66086;1.95361e-26;
1.66096;1.95572e-26;
1.66106;1.95357e-26;
1.66116;1.95567e-26;
1.66126;1.95351e-26;
1.66136;1.95562e-26;
1.66146;1.95346e-26;
1.66156;1.95556e-26;
1.66166;1.9534e-26;
1.66176;1.9555e-26;
1.66186;1.95334e-26;
1.66196;1.95543e-26;
1.66206;1.95328e-26;
1.66216;1.95536e-26;
1.66226;1.95321e-26;
1.66236;1.95528e-26;
1.66246;1.95313e-26;
1.66256;1.9552e-26;
1.66266;1.95305e-26;
1.66276;1.95511e-26;
1.66286;1.95296e-26;
1.66296;1.95502e-26;
1.66306;1.95286e-26;
1.66316;1.95491e-26;
1.66326;1.95275e-26;
1.66336;1.95479e-26;
1.66346;1.95263e-26;
1.66356;1.95466e-26;
1.66366;1.9525e-26;
1.66376;1.95451e-26;
1.66386;1.95234e-26;
1.66396;1.95434e-26;
1.66406;1.95216e-26;
1.66416;1.95413e-26;
1.66426;1.95194e-26;
1.66436;1.95389e-26;
1.66446;1.95168e-26;
1.66456;1.95359e-26;
1.66466;1.95135e-26;
1.66476;1.9532e-26;
1.66486;1.95093e-26;
1.66496;1.9527e-26;
1.66506;1.95038e-26;
1.66516;1.95204e-26;
1.66526;1.94966e-26;
1.66536;1.95121e-26;
1.66546;1.94879e-26;
1.66556;1.95027e-26;
1.66566;1.94782e-26;
1.66576;1.94928e-26;
1.66586;1.94682e-26;
1.66596;1.94829e-26;
1.66606;1.94581e-26;
1.66616;1.9473e-26;
1.66626;1.94482e-26;
1.66636;1.9463e-26;
1.66646;1.94384e-26;
1.66656;1.94534e-26;
1.66666;1.94288e-26;
1.66676;1.9444e-26;
1.66686;1.94194e-26;
1.66696;1.94348e-26;
1.66706;1.94101e-26;
1.66716;1.94257e-26;
1.66726;1.94009e-26;
1.66736;1.94168e-26;
1.66746;1.93919e-26;
1.66756;1.94079e-26;
1.66766;1.93829e-26;
1.66776;1.93989e-26;
1.66786;1.93736e-26;
1.66796;1.93892e-26;
1.66806;1.93633e-26;
1.66816;1.93768e-26;
1.66826;1.93497e-26;
1.66836;1.93569e-26;
1.66846;1.93265e-26;
1.66856;1.93108e-26;
1.66866;1.92665e-26;
1.66867;1.91575e-26;
1.66869;1.9161e-26;
1.66869;1.93825e-26;
1.66869;1.93609e-26;
1.66869;1.93409e-26;
1.66869;1.9339e-26;
1.66869;1.93142e-26;
1.66869;1.91252e-26;
1.66869;1.9082e-26;
1.66869;1.9e-26;
1.66869;1.88078e-26;
1.66869;1.8733e-26;
1.66869;1.8516e-26;
1.66869;1.74753e-26;
1.66869;1.32023e-25;
1.66869;4.00118e-16;
1.66869;0.000140281;
1.66869;0.001579;
1.66869;0.00371408;
1.66869;0.00536393;
1.66869;0.00652878;
1.66869;0.00732189;
1.66869;0.00783932;
1.66869;0.00822711;
1.66869;0.00847108;
1.66869;0.0086793;
1.66869;0.00880257;
1.66869;0.00889461;
1.66869;0.00891232;
1.66869;0.00892512;
1.66869;0.00891487;
1.66869;0.00892464;
1.66869;0.00891513;
1.66869;0.00892449;
1.66869;0.0089151;
1.66869;0.00892438;
1.6687;0.00891515;
1.6687;0.00892435;
1.6687;0.00891516;
1.66872;0.00892434;
1.66874;0.00891516;
1.66878;0.00892434;
1.66887;0.00891516;
1.66897;0.00892434;
1.66907;0.00891516;
1.66917;0.00892434;
1.66927;0.00891516;
1.66937;0.00892434;
1.66947;0.00891516;
1.66957;0.00892434;
1.66967;0.00891516;
1.66977;0.00892434;
1.66987;0.00891516;
1.66997;0.00892434;
1.67007;0.00891516;
1.67017;0.00892434;
1.67027;0.00891516;
1.67037;0.00892434;
1.67047;0.00891516;
1.67057;0.00892434;
1.67067;0.00891516;
1.67077;0.00892434;
1.67087;0.00891517;
1.67097;0.00892434;
1.67107;0.00891517;
1.67117;0.00892434;
1.67127;0.00891517;
1.67137;0.00892434;
1.67147;0.00891517;
1.67157;0.00892434;
1.67167;0.00891517;
1.67177;0.00892434;
1.67187;0.00891517;
1.67197;0.00892434;
1.67207;0.00891517;
1.67217;0.00892434;
1.67227;0.00891517;
1.67237;0.00892434;
1.67247;0.00891517;
1.67257;0.00892434;
1.67267;0.00891517;
1.67277;0.00892433;
1.67287;0.00891517;
1.67297;0.00892433;
1.67307;0.00891517;
1.67317;0.00892433;
1.67327;0.00891517;
1.67337;0.00892433;
1.67347;0.00891517;
1.67357;0.00892433;
1.67367;0.00891517;
1.67377;0.00892433;
1.67387;0.00891517;
1.67397;0.00892433;
1.67407;0.00891517;
1.67417;0.00892433;
1.67427;0.00891517;
1.67437;0.00892433;
1.67447;0.00891517;
1.67457;0.00892433;
1.67467;0.00891517;
1.67477;0.00892433;
1.67487;0.00891517;
1.67497;0.00892433;
1.67507;0.00891517;
1.67517;0.00892433;
1.67527;0.00891517;
1.67537;0.00892433;
1.67547;0.00891517;
1.67557;0.00892433;
1.67567;0.00891518;
1.67577;0.00892433;
1.67587;0.00891518;
1.67597;0.00892433;
1.67607;0.00891518;
1.67617;0.00892433;
1.67627;0.00891518;
1.67637;0.00892433;
1.67647;0.00891518;
1.67657;0.00892433;
1.67667;0.00891518;
1.67677;0.00892433;
1.67687;0.00891518;
1.67697;0.00892433;
1.67707;0.00891518;
1.67717;0.00892433;
1.67727;0.00891518;
1.67737;0.00892433;
1.67747;0.00891518;
1.67757;0.00892433;
1.67767;0.00891518;
1.67777;0.00892432;
1.67787;0.00891518;
1.67797;0.00892432;
1.67807;0.00891518;
1.67817;0.00892432;
1.67827;0.00891518;
1.67837;0.00892432;
1.67847;0.00891518;
1.67857;0.00892432;
1.67867;0.00891518;
1.67877;0.00892432;
1.67887;0.00891518;
1.67897;0.00892432;
1.67907;0.00891518;
1.67917;0.00892432;
1.67927;0.00891518;
1.67937;0.00892432;
1.67947;0.00891518;
1.67957;0.00892432;
1.67967;0.00891518;
1.67977;0.00892432;
1.67987;0.00891518;
1.67997;0.00892432;
1.68007;0.00891518;
1.68017;0.00892432;
1.68027;0.00891518;
1.68037;0.00892432;
1.68047;0.00891519;
1.68057;0.00892432;
1.68067;0.00891519;
1.68077;0.00892432;
1.68087;0.00891519;
1.68097;0.00892432;
1.68107;0.00891519;
1.68117;0.00892432;
1.68127;0.00891519;
1.68137;0.00892432;
1.68147;0.00891519;
1.68157;0.00892432;
1.68167;0.00891519;
1.68177;0.00892432;
1.68187;0.00891519;
1.68197;0.00892432;
1.68207;0.00891519;
1.68217;0.00892432;
1.68227;0.00891519;
1.68237;0.00892432;
1.68247;0.00891519;
1.68257;0.00892432;
1.68267;0.00891519;
1.68277;0.00892431;
1.68287;0.00891519;
1.68297;0.00892431;
1.68307;0.00891519;
1.68317;0.00892431;
1.68327;0.00891519;
1.68337;0.00892431;
1.68347;0.00891519;
1.68357;0.00892431;
1.68367;0.00891519;
1.68377;0.00892431;
1.68387;0.00891519;
1.68397;0.00892431;
1.68407;0.00891519;
1.68417;0.00892431;
1.68427;0.00891519;
1.68437;0.00892431;
1.68447;0.00891519;
1.68457;0.00892431;
1.68467;0.00891519;
1.68477;0.00892431;
1.68487;0.00891519;
1.68497;0.00892431;
1.68507;0.00891519;
1.68517;0.00892431;
1.68527;0.00891519;
1.68537;0.00892431;
1.68547;0.0089152;
1.68557;0.00892431;
1.68567;0.0089152;
1.68577;0.00892431;
1.68587;0.0089152;
1.68597;0.00892431;
1.68607;0.0089152;
1.68617;0.00892431;
1.68627;0.0089152;
1.68637;0.00892431;
1.68647;0.0089152;
1.68657;0.00892431;
1.68667;0.0089152;
1.68677;0.00892431;
1.68687;0.0089152;
1.68697;0.00892431;
1.68707;0.0089152;
1.68717;0.00892431;
1.68727;0.0089152;
1.68737;0.00892431;
1.68747;0.0089152;
1.68757;0.00892431;
1.68767;0.0089152;
1.68777;0.00892431;
1.68787;0.0089152;
1.68797;0.0089243;
1.68807;0.0089152;
1.68817;0.0089243;
1.68827;0.0089152;
1.68837;0.0089243;
1.68847;0.0089152;
1.68857;0.0089243;
1.68867;0.0089152;
1.68877;0.0089243;
1.68887;0.0089152;
1.68897;0.0089243;
1.68907;0.0089152;
1.68917;0.0089243;
1.68927;0.0089152;
1.68937;0.0089243;
1.68947;0.0089152;
1.68957;0.0089243;
1.68967;0.0089152;
1.68977;0.0089243;
1.68987;0.0089152;
1.68997;0.0089243;
1.69007;0.0089152;
1.69017;0.0089243;
1.69027;0.0089152;
1.69037;0.0089243;
1.69047;0.0089152;
1.69057;0.0089243;
1.69067;0.00891521;
1.69077;0.0089243;
1.69087;0.00891521;
1.69097;0.0089243;
1.69107;0.00891521;
1.69117;0.0089243;
1.69127;0.00891521;
1.69137;0.0089243;
1.69147;0.00891521;
1.69157;0.0089243;
1.69167;0.00891521;
1.69177;0.0089243;
